title,label,label_score,preprocessed_text,vectorized_text,is_exclamation,is_question,is_multiple_exclamation
Anggota Parlemen Jerman 'Usir' Tentara AS,non-clickbait,0,anggota parlemen jerman usir tentara as,"[3, 2113, 4389, 2402, 2064, 1537, 3060, 1635, 1]",0,0,0
Indonesia Masuk Top 20 Negara Terbaik untuk Investasi,non-clickbait,0,indonesia masuk top negara terbaik investasi,"[3, 1766, 2636, 3731, 1844, 2911, 7534, 1]",0,0,0
Preview PSG vs Real Madrid: Duel Kelas Berat di Laga Pembuka,non-clickbait,0,preview psg vs real madrid duel kelas berat laga pembuka,"[3, 14309, 9309, 3119, 1014, 13836, 6447, 8663, 21640, 1878, 3739, 9134, 9791, 1]",0,0,0
"Ketika Tyson Fury tiba-tiba Ingin Pensiun, Ada Apa Gypsy King?",clickbait,1,tyson fury pensiun gypsy king,"[3, 30253, 9472, 1025, 6806, 14363, 4171, 1025, 2013, 1]",0,1,0
Berburu Mobil Idaman di Pameran Hot Deals Carnival 2019,clickbait,1,berburu mobil idaman pameran hot deals carnival,"[3, 11022, 3137, 14634, 1854, 7019, 3909, 20464, 1018, 14758, 12958, 1]",0,0,0
ICW Sebut Dewan Pengawas Akan Perlambat Kinerja KPK,clickbait,1,icw dewan pengawas perlambat kinerja kpk,"[3, 8182, 1030, 3076, 10779, 2709, 5005, 9045, 15233, 1]",0,0,0
"Kudapan Tradisional, Pukis Kaya Topping Khas Solo",non-clickbait,0,kudapan tradisional pukis kaya topping khas solo,"[3, 5473, 4621, 3625, 12348, 1511, 5604, 3731, 11429, 4119, 5147, 1]",0,0,0
"Pura-pura Test Drive, Pria Ini Bawa Kabur dan Jual Honda Jazz",clickbait,1,pura pura test drive pria bawa kabur jual honda jazz,"[3, 7402, 7402, 10957, 12778, 3907, 17289, 9608, 14478, 10479, 8257, 1]",0,0,0
Rusia Prihatin AS Kirim Pasukan untuk Jaga Ladang Minyak Suriah,non-clickbait,0,rusia prihatin as kirim pasukan jaga ladang minyak suriah,"[3, 3090, 27321, 1635, 29855, 2424, 17205, 8064, 4300, 6797, 1]",0,0,0
Panglima Tinjau Jembatan Holtekamp yang Akan Diresmikan Presiden Jokowi,non-clickbait,0,panglima tinjau jembatan holtekamp diresmikan presiden jokowi,"[3, 6105, 7674, 4481, 4892, 4033, 9094, 1625, 6902, 2601, 15071, 1]",0,0,0
Antusiasme Pengunjung Akhir Pekan di GIIAS Medan 2019,non-clickbait,0,antusiasme pengunjung pekan giias medan,"[3, 17379, 2259, 6799, 5599, 4123, 12626, 4462, 1]",0,0,0
David Price Hipnotis Derek Chisora Jadi Selemah Kucing,clickbait,1,david price hipnotis derek chisora selemah kucing,"[3, 5031, 22007, 26259, 14458, 21129, 6433, 6466, 1007, 8146, 9444, 5669, 1]",0,0,0
Polisi Sebut PA Banyak Jadi Bintang Iklan Produk Pakaian,non-clickbait,0,polisi pa bintang iklan produk pakaian,"[3, 4476, 2633, 3056, 6422, 3135, 5294, 1]",0,0,0
Harga Emas Antam Akhir Pekan Melesat Jadi Rp764.000/Gram,non-clickbait,0,harga emas antam pekan melesat rp gram,"[3, 4843, 4166, 3832, 1497, 5599, 31088, 5076, 9009, 1]",0,0,0
"Asyik, G-Dragon Big Bang Akhiri Wajib Militer Lebih Cepat",clickbait,1,asyik g dragon big bang wajib militer cepat,"[3, 8189, 1517, 46, 10108, 7446, 2052, 7467, 2790, 3661, 1]",0,0,0
"Hujan Lebat Picu Banjir di Jepang, 10 Orang Tewas",non-clickbait,0,hujan lebat picu banjir jepang orang tewas,"[3, 4693, 15307, 5581, 1005, 7558, 2268, 1714, 4865, 1]",0,0,0
"Ada Parade Ratusan Mobil Listrik Minggu Besok, 3 Ruas Jalan Ini Ditutup",non-clickbait,0,parade ratusan mobil listrik minggu besok ruas jalan ditutup,"[3, 16113, 7599, 3137, 4107, 3981, 31068, 13408, 2384, 6187, 1]",0,0,0
3 Tukang Ojek Tewas Ditembak KKB di Intan Jaya,non-clickbait,0,tukang ojek tewas ditembak kkb intan jaya,"[3, 9065, 23531, 4865, 12585, 10461, 1013, 14374, 5283, 1]",0,0,0
Hanura Kecewa Tak Dapat Kue Kekuasaan,non-clickbait,0,hanura kecewa kue kekuasaan,"[3, 31683, 13562, 8075, 3489, 1]",0,0,0
"Cabor Atletik, Panahan, dan Karate Ditarget Emas, Menpora: Sanggup Ya",non-clickbait,0,cabor atletik panahan karate ditarget emas menpora sanggup ya,"[3, 9222, 1528, 18343, 11264, 1487, 19247, 3746, 1008, 5207, 4166, 1504, 15429, 15078, 6664, 1]",0,0,0
Drainase Buruk Jadi Penyebab Sejumlah Wilayah di Kota Medan Tergenang Air,non-clickbait,0,drainase buruk penyebab wilayah kota medan tergenang air,"[3, 24594, 5576, 6488, 1910, 1750, 4462, 1880, 3260, 2054, 1]",0,0,0
Memulihkan Kondisi dan Fungsi Keluarga,non-clickbait,0,memulihkan kondisi fungsi keluarga,"[3, 12083, 3693, 3824, 2565, 1]",0,0,0
Kapal Pesiar Bukan Sekadar Gaya Hidup,non-clickbait,0,kapal pesiar gaya hidup,"[3, 2448, 24436, 3613, 1980, 1]",0,0,0
4 Desainer Tampilkan Busana Terinspirasi dari Skoliosis dan Operasi Plastik,non-clickbait,0,desainer tampilkan busana terinspirasi skoliosis operasi plastik,"[3, 14020, 3672, 1507, 10141, 8569, 2362, 4930, 4456, 3356, 9751, 1]",0,0,0
"Kemarau, Ratusan Warga Kuningan Ini Rebutan Air Bersih",non-clickbait,0,kemarau ratusan warga kuningan rebutan air bersih,"[3, 12786, 7599, 3167, 10561, 11148, 2182, 2054, 7585, 1]",0,0,0
"Liverpool Kalah, Klopp : Napoli Berpeluang Juara Liga Champions",non-clickbait,0,liverpool kalah klopp napoli berpeluang juara liga champions,"[3, 10592, 5206, 2151, 28445, 13389, 2144, 3495, 1491, 3871, 3297, 6010, 1]",0,0,0
PAN Tegaskan Dirinya Jadi Mitra Pemerintah Bukan Oposisi,non-clickbait,0,pan tegaskan mitra pemerintah oposisi,"[3, 2196, 11441, 1507, 8576, 2357, 9546, 1]",0,0,0
Ini Penyebab Musim Hujan Mundur Jadi Awal November,clickbait,1,penyebab musim hujan mundur november,"[3, 6488, 2317, 4693, 5752, 2867, 1]",0,0,0
Peneliti Klaim Temukan Zat Pencipta Asal-Usul Alam Semesta,non-clickbait,0,peneliti klaim temukan zat pencipta usul alam semesta,"[3, 7106, 8281, 20002, 6056, 6807, 7125, 2938, 8224, 1]",0,0,0
Catatan Menyilaukan Real Madrid Lawan Klub Prancis,non-clickbait,0,catatan menyilaukan real madrid lawan klub prancis,"[3, 3897, 1656, 20503, 1507, 6447, 8663, 6329, 2835, 2504, 1]",0,0,0
"Marquez Tercepat di FP4, Kualifikasi Ditunda Minggu",non-clickbait,0,marquez tercepat fp kualifikasi ditunda minggu,"[3, 28290, 15274, 22682, 6719, 14449, 3981, 1]",0,0,0
Identitas Selebritas yang Ditangkap Polda Jatim Karena Prostitusi Mulai Terkuak,clickbait,1,identitas selebritas ditangkap polda jatim prostitusi terkuak,"[3, 6460, 24231, 5706, 16596, 20565, 26263, 16714, 1500, 1]",0,0,0
"Tyler Perry, Sukses Berawal dari Peran Madea",non-clickbait,0,tyler perry sukses peran madea,"[3, 20823, 13735, 4400, 3064, 13738, 1007, 1]",0,0,0
Lima Produk Audio 'Soul Electronics' Goda Konsumen Penikmat Musik,non-clickbait,0,produk audio soul electronics goda konsumen penikmat musik,"[3, 3135, 9801, 12584, 26187, 7069, 1007, 8794, 27459, 5462, 2310, 1]",0,0,0
"Pasca Serangan Kilang Minyak Saudi, Ancaman Skenario Militer Menghantui",non-clickbait,0,pasca serangan kilang minyak saudi ancaman skenario militer menghantui,"[3, 6798, 3191, 20211, 4300, 7985, 6878, 7792, 2790, 15300, 1772, 1]",0,0,0
"Pekan ke Empat Oktober 2019, Nilai Kapitalisasi Pasar Rp7.190,749 Triliun",non-clickbait,0,pekan oktober nilai kapitalisasi pasar rp triliun,"[3, 5599, 2729, 3312, 20735, 1558, 3374, 5076, 12837, 1]",0,0,0
Ini Identitas Lima Pelajar SMP Budaya Jakarta yang Tewas Tenggelam di Baduy,clickbait,1,identitas pelajar smp budaya jakarta tewas tenggelam baduy,"[3, 6460, 6322, 4228, 3017, 2647, 4865, 8823, 2830, 7300, 1]",0,0,0
Intel Jerman Sebut Iran Berusaha Dapatkan Senjata Pemusnah Massal,non-clickbait,0,intel jerman iran berusaha dapatkan senjata pemusnah massal,"[3, 5342, 2402, 5608, 4149, 18461, 3753, 18119, 8457, 9073, 1]",0,0,0
"Silaturahmi, Airlangga Sampaikan Undangan Penghargaan Khusus Kepada JK",non-clickbait,0,silaturahmi airlangga undangan penghargaan khusus jk,"[3, 10604, 8970, 1896, 18222, 9289, 2807, 2632, 27074, 1]",0,0,0
Instrumenta #2 Hadirkan Irisan Praktik Seni Media dan Fiksi Ilmiah,non-clickbait,0,instrumenta hadirkan irisan praktik seni media fiksi ilmiah,"[3, 26580, 1007, 5515, 1507, 19554, 5141, 2840, 3203, 5744, 2308, 1]",0,0,0
"Peduli Lingkungan, Parade Busana TMII 2019 Gunakan Limbah Barang Bekas",non-clickbait,0,peduli lingkungan parade busana tmii limbah barang bekas,"[3, 11592, 3417, 16113, 10141, 14845, 3216, 11658, 3668, 4821, 1]",0,0,0
"Memasuki Puncak Kemarau, BMKG Prediksi Suhu Surabaya Bisa 35 Derajat",non-clickbait,0,memasuki puncak kemarau bmkg prediksi suhu surabaya derajat,"[3, 4660, 4639, 12786, 10811, 1028, 1014, 18043, 4859, 4399, 8284, 1]",0,0,0
Modus Pemesanan Prostitusi Online Libatkan Selebritas asal Jakarta di Batu Jatim,non-clickbait,0,modus pemesanan prostitusi online libatkan selebritas jakarta batu jatim,"[3, 18739, 23491, 26263, 7161, 6754, 2271, 24231, 2647, 2676, 20565, 1]",0,0,0
Kalsel Raih Nominator Terbaik AMH 2019,non-clickbait,0,kalsel raih nominator terbaik amh,"[3, 26165, 25129, 24987, 2699, 2911, 1710, 1015, 1]",0,0,0
Khas Lezatnya Iga Gongso Warisan Keluarga,non-clickbait,0,khas lezatnya iga gongso warisan keluarga,"[3, 4119, 2437, 25914, 1538, 10985, 1007, 9092, 6362, 6426, 2565, 1]",0,0,0
"Yuk, Perhatikan Asupan Ibu Hamil dan Anak-anak",clickbait,1,yuk perhatikan asupan hamil anak anak,"[3, 14150, 23479, 22662, 7959, 1942, 1942, 1]",0,0,0
Dua Orang Korban Bentrokan di Tanah Abang Alami Luka Cukup Parah,non-clickbait,0,orang korban bentrokan tanah abang alami luka parah,"[3, 1714, 4510, 19512, 2443, 12741, 5400, 6218, 6970, 1]",0,0,0
"Rival Politik Masuk Kabinet, Pengamat: Ke Depan Tak Perlu Lagi Ada Pemilu",non-clickbait,0,rival politik masuk kabinet pengamat pemilu,"[3, 17708, 2605, 2636, 6262, 10033, 5496, 1]",0,0,0
Ketika Messi Merindukan Trofi Piala Dunia,non-clickbait,0,messi merindukan trofi piala dunia,"[3, 17974, 16156, 15967, 1648, 17657, 3405, 1935, 1]",0,0,0
AS Sanksi Menteri Keamanan Zimbabwe,non-clickbait,0,as sanksi menteri keamanan zimbabwe,"[3, 1635, 14212, 2788, 4275, 19112, 1]",0,0,0
Ini Harapan Smartfren Terhadap Menkominfo Baru,clickbait,1,harapan smartfren menkominfo,"[3, 5942, 14135, 25731, 1010, 1504, 7970, 29973, 1]",0,0,0
"2 November Berlaku Penyesuaian Tarif Tol, Ini Tarif Baru Tol Tomang-Cikupa",clickbait,1,november berlaku penyesuaian tarif tol tarif tol tomang cikupa,"[3, 2867, 5564, 17713, 11644, 5213, 11644, 5213, 4257, 1491, 8959, 2725, 1]",0,0,0
"'Ceraikan' Taiwan, PM Kepulauan Solomon Ditolak Wapres AS",non-clickbait,0,ceraikan taiwan pm kepulauan solomon ditolak wapres as,"[3, 26515, 1507, 5768, 10394, 3793, 16159, 8478, 28329, 3523, 1635, 1]",0,0,0
Karolina Pliskova Bisa Dongkel Takhta Nomor 1 Ashleigh Barty,non-clickbait,0,karolina pliskova dongkel takhta nomor ashleigh barty,"[3, 15212, 2007, 1957, 6494, 7625, 6479, 13435, 6057, 3054, 6594, 1567, 3284, 17597, 1025, 1]",0,0,0
Wall Street Naik Saat S&P 500 Cetak Rekor Diterpa Angin Segar Perang Dagang,non-clickbait,0,wall street s p cetak rekor diterpa angin segar perang dagang,"[3, 8065, 7548, 58, 55, 9020, 6312, 2050, 2453, 5650, 10562, 2183, 6874, 1]",0,0,0
"Bongkar Kasus Uang Palsu, Polres Mataram Raih Penghargaan dari BI",non-clickbait,0,bongkar uang palsu polres mataram raih penghargaan bi,"[3, 30267, 3714, 9580, 26320, 6858, 25129, 2807, 1728, 1]",0,0,0
"Hasil Lengkap Pertandingan NBA, Sabtu (26/10/2019) WIB",non-clickbait,0,hasil lengkap pertandingan nba sabtu wib,"[3, 2577, 5036, 3025, 10874, 9185, 7427, 1]",0,0,0
Jabar Boyong Tiga Penghargaan Terbaik di AMH 2019,non-clickbait,0,jabar boyong penghargaan terbaik amh,"[3, 25151, 5330, 1621, 2807, 2911, 1710, 1015, 1]",0,0,0
Putra El Chapo Pimpin Penyelamatan Dramatis Saudara Tirinya,non-clickbait,0,putra el chapo pimpin penyelamatan dramatis saudara tirinya,"[3, 2879, 2318, 9626, 1016, 20872, 14816, 15136, 3747, 14087, 1]",0,0,0
"Cerita Warga Palangkaraya Akibat Asap, Tak Mampu Ngungsi Terpaksa Menghirup",clickbait,1,cerita warga palangkaraya akibat asap ngungsi terpaksa menghirup,"[3, 3123, 3167, 23331, 19138, 3028, 11353, 4214, 2901, 6990, 10748, 17641, 1]",0,0,0
Kado Terindah Leicester untuk Mendiang Vichai Srivaddhanaprabha,non-clickbait,0,kado terindah leicester mendiang vichai srivaddhanaprabha,"[3, 4437, 1016, 18703, 15967, 1492, 22227, 19738, 5439, 8055, 4351, 2216, 1006, 24197, 1990, 2895, 26286, 1007, 1]",0,0,0
Kebakaran Hutan Gunung Ciremai Hanguskan 150 Hektare Lahan,non-clickbait,0,kebakaran hutan gunung ciremai hanguskan hektare lahan,"[3, 7797, 3327, 2968, 4724, 3804, 1012, 8961, 4154, 11652, 4162, 1]",0,0,0
JW Marriott Jakarta Kembali Gelar Cake Mixing Ceremony,non-clickbait,0,jw marriott jakarta gelar cake mixing ceremony,"[3, 25526, 26060, 5651, 2647, 2839, 6596, 1019, 13830, 1529, 2069, 7617, 1025, 1]",0,0,0
Jabar Raih Dua Penghargaan dalam APN 2019,non-clickbait,0,jabar raih penghargaan apn,"[3, 25151, 25129, 2807, 1680, 1010, 1]",0,0,0
"Rekor Hadiah Rp66,1 Miliar Menunggu Juara Tunggal Final WTA 2019",non-clickbait,0,rekor hadiah rp miliar menunggu juara tunggal final wta,"[3, 6312, 5866, 5076, 5098, 7916, 3871, 4276, 3771, 62, 1522, 1]",0,0,0
Warga Vietnam Diduga Jadi Korban 39 Mayat di Truk Kontainer,non-clickbait,0,warga vietnam diduga korban mayat truk kontainer,"[3, 3167, 5089, 6237, 4510, 10966, 9208, 27687, 1]",0,0,0
"Duel Berdarah Tidak Distop, Tyson Fury Diuntungkan Putusan Wasit",non-clickbait,0,duel berdarah distop tyson fury diuntungkan putusan wasit,"[3, 21640, 8536, 20553, 1655, 30253, 9472, 1025, 1495, 9153, 14464, 11612, 1]",0,0,0
Masngudin Harumkan Jabar di AHM-TSC 2019,non-clickbait,0,masngudin harumkan jabar ahm tsc,"[3, 1697, 9563, 8567, 19390, 1507, 25151, 22517, 4830, 1026, 1]",0,0,0
"Bombardir Gawang Southampton 9 Gol, Leicester Cetak Sejarah di Liga Inggris",non-clickbait,0,bombardir gawang southampton gol leicester cetak sejarah liga inggris,"[3, 16628, 19649, 1537, 10744, 26109, 3130, 22227, 9020, 2573, 3297, 2227, 1]",0,0,0
Ridwan Kamil Sebut Dia dan Uu Ruzhanul Ulum Dwitunggal,non-clickbait,0,ridwan kamil uu ruzhanul ulum dwitunggal,"[3, 22869, 24355, 8242, 2732, 4734, 1487, 1540, 20006, 14994, 10170, 1690, 1]",0,0,0
"Mengenal Honda N-Van, Kei Car untuk Kebutuhan Komersial",non-clickbait,0,mengenal honda n van kei car kebutuhan komersial,"[3, 7176, 10479, 53, 3936, 17083, 2708, 4608, 5385, 1]",0,0,0
"Cari Pengganti Dirut Mandiri dan Inalum, Erick Thohir Belum Kantongi Nama",non-clickbait,0,cari pengganti dirut mandiri inalum erick thohir kantongi nama,"[3, 11252, 6513, 1847, 1565, 7624, 22454, 4770, 30860, 30348, 1790, 11861, 1012, 1769, 1]",0,0,0
6 Alasan Wanita Hamil Perlu Lebih Sering Makan Cokelat,clickbait,1,alasan wanita hamil makan cokelat,"[3, 4268, 2877, 7959, 2464, 9273, 1]",0,0,0
Humas Pemerintah Diminta Aktif Sebar Konten Positif di Media Sosial,non-clickbait,0,humas pemerintah aktif sebar konten positif media sosial,"[3, 23769, 2357, 3717, 1589, 1008, 8482, 5312, 3203, 3073, 1]",0,0,0
Catatan Spesial Leicester Usai Permalukan Southampton 9-0,non-clickbait,0,catatan spesial leicester permalukan southampton,"[3, 3897, 11983, 22227, 2137, 21926, 26109, 1]",0,0,0
Siapa Petenis Favorit Anda di Final WTA 2019? Ini Jadwal Besok,clickbait,1,petenis favorit final wta jadwal besok,"[3, 19785, 9312, 3771, 62, 1522, 7964, 31068, 1]",0,1,0
Seperti Ini Cara Menghindarkan Anak Dari Kecanduan Gawai,clickbait,1,menghindarkan anak kecanduan gawai,"[3, 26378, 1507, 1942, 23140, 3879, 15768, 1]",0,0,0
Festival Babukung Lamandau Targetkan 10.250 Wisatawan,non-clickbait,0,festival babukung lamandau targetkan wisatawan,"[3, 3848, 2874, 2718, 21282, 3691, 1005, 6885, 1507, 8204, 1]",0,0,0
Korban Tewas Aksi Demonstrasi di Irak Terus Bertambah,non-clickbait,0,korban tewas aksi demonstrasi irak bertambah,"[3, 4510, 4865, 4798, 11168, 6435, 7040, 1]",0,0,0
Iannone Nyaris Tabrak Seekor Kanguru di Sirkuit Phillip Island,non-clickbait,0,iannone tabrak seekor kanguru sirkuit phillip island,"[3, 13688, 11088, 1019, 4619, 6084, 6933, 7847, 2473, 8516, 24157, 9161, 1]",0,0,0
"Datang ke Papua, Mendagri Prioritaskan Sinkronisasi Program Tepat Sasaran",non-clickbait,0,papua mendagri prioritaskan sinkronisasi program sasaran,"[3, 5369, 1758, 20048, 13537, 1507, 29435, 2607, 8523, 1]",0,0,0
"Perundingan Damai AS-Taliban Runtuh, Pakistan Kecewa Berat",non-clickbait,0,perundingan damai as taliban runtuh pakistan kecewa berat,"[3, 11679, 7198, 1635, 24958, 9703, 6355, 13562, 3739, 1]",0,0,0
IPEX 2019 Target Jadi Titik Balik Peningkatan Pasar Properti Indonesia,non-clickbait,0,ipex target titik peningkatan pasar properti indonesia,"[3, 5173, 4404, 6885, 3976, 5060, 3374, 8472, 1766, 1]",0,0,0
Perang Bintang Petenis Cantik Dunia Guncang Final WTA 2019,non-clickbait,0,perang bintang petenis cantik dunia guncang final wta,"[3, 2183, 3056, 19785, 8249, 1935, 26906, 1491, 3771, 62, 1522, 1]",0,0,0
Hakim AS Validasi Penyelidikan Pemakzulan Trump,non-clickbait,0,hakim as validasi penyelidikan pemakzulan trump,"[3, 6127, 1635, 20090, 1558, 9513, 6507, 9644, 3749, 12812, 1]",0,0,0
Rudy Halim Jabat Chief Operating Officer PT Lippo Karawaci Tbk,non-clickbait,0,rudy halim jabat chief operating officer pt lippo karawaci tbk,"[3, 17437, 15273, 9102, 1494, 17256, 8736, 2095, 23234, 3521, 27617, 6141, 1627, 2527, 13624, 1]",0,0,0
Fakta-fakta tentang Tulang Manusia,clickbait,1,fakta fakta tulang manusia,"[3, 7439, 7439, 5755, 2523, 1]",0,0,0
Tikaman Mengerikan Radikalisme,clickbait,1,tikaman mengerikan radikalisme,"[3, 31173, 1854, 14790, 10306, 2574, 1]",0,0,0
Paramedis Hong Kong Gabung Protes Anti-Pemerintah,non-clickbait,0,paramedis hong kong gabung protes anti pemerintah,"[3, 7879, 21048, 3581, 3398, 4942, 1563, 5295, 3551, 2357, 1]",0,0,0
"Dominasi Belum Terputus, Vinales Tercepat di FP3",non-clickbait,0,dominasi terputus vinales tercepat fp,"[3, 13066, 16297, 28592, 3531, 15274, 22682, 1]",0,0,0
Resep Goreng Sayap Ayam Gurih Renyah,clickbait,1,resep goreng sayap ayam gurih renyah,"[3, 7942, 11186, 5033, 6281, 25333, 5965, 2164, 1]",0,0,0
Berikut Poin-poin yang Berubah dalam Revisi UU KPK,non-clickbait,0,poin poin berubah revisi uu kpk,"[3, 6130, 6130, 2695, 12835, 8242, 15233, 1]",0,0,0
"Ashleigh Barty Finis No.1 Dunia, Dapat Porsche Cayenne Coupe",non-clickbait,0,ashleigh barty finis no dunia porsche cayenne coupe,"[3, 6594, 1567, 3284, 17597, 1025, 13557, 2845, 1935, 27094, 24193, 12733, 24677, 1]",0,0,0
Orang Tua Wajib Mengetahui Dampak Buruk Gadget bagi Anak,clickbait,1,orang tua wajib dampak buruk gadget anak,"[3, 1714, 3466, 7467, 6470, 5576, 3997, 5207, 1942, 1]",0,0,0
"Diduga Depresi, Pemuda Asal Kediri Gantung Diri di Kosan",non-clickbait,0,diduga depresi pemuda kediri gantung kosan,"[3, 6237, 11101, 5051, 9941, 15717, 3823, 1487, 1]",0,0,0
"Gantikan Johnny Plate, Taufik Basari Ditunjuk Jadi Ketua Fraksi NasDem MPR",non-clickbait,0,gantikan johnny plate taufik basari ketua fraksi nasdem mpr,"[3, 9630, 1507, 12966, 31400, 25824, 10011, 1730, 3162, 9466, 25441, 11978, 1]",0,0,0
"Sukses Comeback, Jojo Duel Klasik vs Viktor Axelsen di Semifinal",non-clickbait,0,sukses comeback jojo duel klasik vs viktor axelsen semifinal,"[3, 4400, 18382, 3115, 3414, 21640, 5327, 13836, 19515, 31763, 5176, 11454, 1]",0,0,0
Preview Lecce vs Juventus: Tuan Rumah Limbung,non-clickbait,0,preview lecce vs juventus tuan rumah limbung,"[3, 14309, 9309, 16865, 3875, 13836, 13392, 4986, 2177, 4938, 13238, 1]",0,0,0
Preview Atletico Madrid vs Juventus: Sarat Nuansa Dendam,non-clickbait,0,preview atletico madrid vs juventus sarat nuansa dendam,"[3, 14309, 9309, 19260, 8663, 13836, 13392, 20926, 16359, 9737, 1]",0,0,0
10 Tips Menyehatkan Tulang untuk Meminimalisir Penyakit,clickbait,1,tips menyehatkan tulang meminimalisir penyakit,"[3, 3184, 1018, 2002, 8923, 1507, 5755, 20067, 2952, 4708, 3745, 1]",0,0,0
"Setop Mabuk dan Pencabulan, Pastor Rusia Semprotkan Air Suci dari Pesawat",clickbait,1,setop mabuk pencabulan pastor rusia semprotkan air suci pesawat,"[3, 29566, 1029, 14803, 20288, 8856, 8861, 3090, 19745, 10544, 1507, 2054, 3935, 2591, 1]",0,0,0
"Termuda dan Berpengalaman, Angela Diyakini Bisa Genjot Wisatawan",non-clickbait,0,termuda berpengalaman angela diyakini genjot wisatawan,"[3, 10902, 11404, 19233, 6996, 1777, 3414, 1009, 8204, 1]",0,0,0
Sebuah Sedan Hitam Seruduk Lobi Gedung Trump,non-clickbait,0,sedan hitam seruduk lobi gedung trump,"[3, 16986, 3752, 13729, 2080, 24022, 3573, 12812, 1]",0,0,0
"Disergap Geng Bersenjata, Wali Kota 'Bos Narkoba' Filipina Dieksekusi",clickbait,1,disergap geng bersenjata wali kota bos narkoba filipina dieksekusi,"[3, 5979, 2169, 11556, 6358, 4666, 1750, 4847, 13401, 4597, 12767, 1]",0,0,0
KPK Harap Menteri di Kabinet Indonesia Maju Buktikan Kinerja Secepatnya,non-clickbait,0,kpk harap menteri kabinet indonesia maju buktikan kinerja secepatnya,"[3, 15233, 20793, 2788, 6262, 1766, 5469, 4606, 1507, 9045, 31086, 1]",0,0,0
Langkah Smartfren Siapkan Jaringan 5G di Indonesia,clickbait,1,langkah smartfren siapkan jaringan g indonesia,"[3, 5468, 14135, 25731, 1010, 4277, 1507, 3178, 46, 1766, 1]",0,0,0
Hakim Meksiko Bebaskan 27 Anggota Kartel Narkoba yang Baru Ditangkap,non-clickbait,0,hakim meksiko bebaskan anggota kartel narkoba ditangkap,"[3, 6127, 5906, 4212, 1507, 2113, 9468, 1505, 13401, 5706, 1]",0,0,0
"Tekan Kecelakaan Kerja, Utomodeck Kenalkan Konsep Integrated Safety",non-clickbait,0,tekan kecelakaan kerja utomodeck kenalkan konsep integrated safety,"[3, 4992, 5840, 3287, 24879, 4365, 4220, 12424, 1507, 3929, 31824, 26181, 1]",0,0,0
"Ditjenpas-BNPT Bahas 587 Napi Teroris, Dirjenpas: Ini Harus Jadi Perhatian Khusus",non-clickbait,0,ditjenpas bnpt bahas napi teroris dirjenpas perhatian khusus,"[3, 27500, 5694, 15350, 13005, 20936, 1018, 5860, 1012, 12698, 17189, 5694, 4895, 2632, 1]",0,0,0
Saatnya Melahirkan Generasi yang Gemar Membaca,clickbait,1,melahirkan generasi gemar membaca,"[3, 6156, 4591, 17207, 6255, 1]",0,0,0
Perusahaan Teknologi Bersaing Kembangkan Komputer Kuantum,non-clickbait,0,perusahaan teknologi bersaing kembangkan komputer kuantum,"[3, 2316, 3339, 8088, 10952, 1507, 4066, 11309, 1]",0,0,0
Pemkot Jaktim Pasang Pasang Besi Pembatas Jalan Sepanjang 512 Meter,non-clickbait,0,pemkot jaktim pasang pasang besi pembatas jalan meter,"[3, 1596, 25388, 10980, 4401, 9166, 9166, 5413, 19526, 2384, 3496, 1]",0,0,0
